species,decimalLatitude,decimalLongitude,eventDate,BSI,LST,MNDWI,NDBI,NDSI,NDVI,NDWI,SAVI,UI,hazel_presence,birch_presence,beech_presence,honeysuckle_presence,oak_presence,hawthorn_presence,Land_cover
Muscardinus avellanarius,51.724918,-4.100751,2022-01-25,-0.6900057227339871,280.36309090909094,-0.4753601958836572,-0.3159379923744876,-0.4753601958836572,0.7504878010538579,-0.6886992175342811,1.125469024125458,0.3159379923744876,0,0,0,0,0,0,Deciduous woodland
Muscardinus avellanarius,51.802956,-4.684598,2022-09-22,-0.8289409379498667,289.7520835686053,-0.5367097762357207,-0.3339064839912449,-0.5367097762357207,0.8523999803587303,-0.7391007330777791,1.2784520863327884,0.3339064839912449,1,0,0,0,0,0,Improved grassland
Muscardinus avellanarius,51.722241,-4.245418,2022-06-08,-0.7415311616478438,294.894204491161,-0.4680515708830311,-0.3483704500449409,-0.4680515708830311,0.7789774504755758,-0.6856813835185651,1.168329049973038,0.3483704500449409,0,0,0,0,1,0,Suburban
Muscardinus avellanarius,51.802956,-4.684598,2022-09-22,-0.8289409379498667,289.7520835686053,-0.5367097762357207,-0.3339064839912449,-0.5367097762357207,0.8523999803587303,-0.7391007330777791,1.2784520863327884,0.3339064839912449,1,0,0,0,0,0,Improved grassland
Muscardinus avellanarius,51.802956,-4.684598,2022-05-20,-0.7004808741513864,292.81895037329815,-0.5088214251121363,-0.2411104449377583,-0.5088214251121363,0.6893689686801165,-0.6588789422632044,1.03395585298271,0.2411104449377583,0,0,0,0,0,0,Improved grassland
Muscardinus avellanarius,51.802956,-4.684598,2022-05-20,-0.7004808741513864,292.81895037329815,-0.5088214251121363,-0.2411104449377583,-0.5088214251121363,0.6893689686801165,-0.6588789422632044,1.03395585298271,0.2411104449377583,0,0,0,0,0,0,Improved grassland
Muscardinus avellanarius,51.802956,-4.684598,2022-05-20,-0.7004808741513864,292.81895037329815,-0.5088214251121363,-0.2411104449377583,-0.5088214251121363,0.6893689686801165,-0.6588789422632044,1.03395585298271,0.2411104449377583,0,0,0,0,0,0,Improved grassland
Muscardinus avellanarius,51.724918,-4.100751,2022-01-25,-0.6900057227339871,280.36309090909094,-0.4753601958836572,-0.3159379923744876,-0.4753601958836572,0.7504878010538579,-0.6886992175342811,1.125469024125458,0.3159379923744876,0,0,0,0,0,0,Deciduous woodland
Muscardinus avellanarius,51.802956,-4.684598,2022-09-08,-0.6457799112434217,293.47193675889326,-0.4447515989304055,-0.2363883504904516,-0.4447515989304055,0.6845559528386438,-0.6074776212595802,1.0267440586817471,0.2363883504904516,1,0,0,0,0,0,Improved grassland
Muscardinus avellanarius,51.802956,-4.684598,2022-05-20,-0.7004808741513864,292.81895037329815,-0.5088214251121363,-0.2411104449377583,-0.5088214251121363,0.6893689686801165,-0.6588789422632044,1.03395585298271,0.2411104449377583,0,0,0,0,0,0,Improved grassland
Muscardinus avellanarius,51.724918,-4.100751,2022-01-25,-0.6900057227339871,280.36309090909094,-0.4753601958836572,-0.3159379923744876,-0.4753601958836572,0.7504878010538579,-0.6886992175342811,1.125469024125458,0.3159379923744876,0,0,0,0,0,0,Deciduous woodland
Muscardinus avellanarius,51.802956,-4.684598,2022-09-08,-0.6457799112434217,293.47193675889326,-0.4447515989304055,-0.2363883504904516,-0.4447515989304055,0.6845559528386438,-0.6074776212595802,1.0267440586817471,0.2363883504904516,1,0,0,0,0,0,Improved grassland
Muscardinus avellanarius,51.802956,-4.684598,2022-05-12,-0.7635509161351275,290.19648221343874,-0.4050637463142995,-0.4350686195761549,-0.4050637463142995,0.8240604817632315,-0.712441657346113,1.2359759178056582,0.4350686195761549,0,0,0,0,0,0,Improved grassland
Muscardinus avellanarius,51.802956,-4.684598,2022-05-20,-0.7004808741513864,292.81895037329815,-0.5088214251121363,-0.2411104449377583,-0.5088214251121363,0.6893689686801165,-0.6588789422632044,1.03395585298271,0.2411104449377583,0,0,0,0,0,0,Improved grassland
Muscardinus avellanarius,51.802956,-4.684598,2022-05-13,-0.8204440628535291,291.0439644268775,-0.4924263115035235,-0.4219740147585614,-0.4924263115035235,0.8580993639929755,-0.7545639661362394,1.2870272748722826,0.4219740147585614,0,0,0,0,0,0,Improved grassland
Muscardinus avellanarius,51.802956,-4.684598,2022-09-22,-0.8289409379498667,289.7520835686053,-0.5367097762357207,-0.3339064839912449,-0.5367097762357207,0.8523999803587303,-0.7391007330777791,1.2784520863327884,0.3339064839912449,1,0,0,0,0,0,Improved grassland
Muscardinus avellanarius,51.802956,-4.684598,2022-05-20,-0.7004808741513864,292.81895037329815,-0.5088214251121363,-0.2411104449377583,-0.5088214251121363,0.6893689686801165,-0.6588789422632044,1.03395585298271,0.2411104449377583,0,0,0,0,0,0,Improved grassland
Muscardinus avellanarius,52.53608,-3.99182,2022-05-23,-0.2096143649559145,288.222325487013,-0.1010045079599566,-0.1455529781542815,-0.1010045079599566,0.2480112007478454,-0.239608551557362,0.3719464484240226,0.1455529781542815,0,0,0,0,0,0,Supralittoral rock
Muscardinus avellanarius,51.802956,-4.684598,2022-09-08,-0.6457799112434217,293.47193675889326,-0.4447515989304055,-0.2363883504904516,-0.4447515989304055,0.6845559528386438,-0.6074776212595802,1.0267440586817471,0.2363883504904516,1,0,0,0,0,0,Improved grassland
Muscardinus avellanarius,51.802956,-4.684598,2022-09-22,-0.8289409379498667,289.7520835686053,-0.5367097762357207,-0.3339064839912449,-0.5367097762357207,0.8523999803587303,-0.7391007330777791,1.2784520863327884,0.3339064839912449,1,0,0,0,0,0,Improved grassland
Muscardinus avellanarius,51.802956,-4.684598,2022-05-20,-0.7004808741513864,292.81895037329815,-0.5088214251121363,-0.2411104449377583,-0.5088214251121363,0.6893689686801165,-0.6588789422632044,1.03395585298271,0.2411104449377583,0,0,0,0,0,0,Improved grassland
Muscardinus avellanarius,51.909466,-3.818579,2022-02-26,-0.5973210376066287,280.676,-0.2644977662515551,-0.4378215611319803,-0.2644977662515551,0.7709690732286756,-0.6257533196376549,1.1554806611688735,0.4378215611319803,0,0,0,0,0,0,Improved grassland
Muscardinus avellanarius,51.802956,-4.684598,2022-09-08,-0.6457799112434217,293.47193675889326,-0.4447515989304055,-0.2363883504904516,-0.4447515989304055,0.6845559528386438,-0.6074776212595802,1.0267440586817471,0.2363883504904516,1,0,0,0,0,0,Improved grassland
Muscardinus avellanarius,51.724918,-4.100751,2022-01-24,-0.6900057227339871,279.9412878787879,-0.4753601958836572,-0.3159379923744876,-0.4753601958836572,0.7504878010538579,-0.6886992175342811,1.125469024125458,0.3159379923744876,0,0,0,0,0,0,Deciduous woodland
Muscardinus avellanarius,51.724918,-4.100751,2022-09-17,-0.4998822647781636,290.1202777777778,-0.2892660925306992,-0.3117277831338509,-0.2892660925306992,0.5969548867481456,-0.525368746900203,0.8953005609037861,0.3117277831338509,0,0,0,0,0,0,Deciduous woodland
Muscardinus avellanarius,51.802956,-4.684598,2022-09-08,-0.6457799112434217,293.47193675889326,-0.4447515989304055,-0.2363883504904516,-0.4447515989304055,0.6845559528386438,-0.6074776212595802,1.0267440586817471,0.2363883504904516,1,0,0,0,0,0,Improved grassland
Muscardinus avellanarius,51.802956,-4.684598,2022-09-22,-0.8289409379498667,289.7520835686053,-0.5367097762357207,-0.3339064839912449,-0.5367097762357207,0.8523999803587303,-0.7391007330777791,1.2784520863327884,0.3339064839912449,1,0,0,0,0,0,Improved grassland
Muscardinus avellanarius,51.802956,-4.684598,2022-05-12,-0.7635509161351275,290.19648221343874,-0.4050637463142995,-0.4350686195761549,-0.4050637463142995,0.8240604817632315,-0.712441657346113,1.2359759178056582,0.4350686195761549,0,0,0,0,0,0,Improved grassland
Muscardinus avellanarius,51.802956,-4.684598,2022-05-20,-0.7004808741513864,292.81895037329815,-0.5088214251121363,-0.2411104449377583,-0.5088214251121363,0.6893689686801165,-0.6588789422632044,1.03395585298271,0.2411104449377583,0,0,0,0,0,0,Improved grassland
Muscardinus avellanarius,51.802956,-4.684598,2022-09-22,-0.8289409379498667,289.7520835686053,-0.5367097762357207,-0.3339064839912449,-0.5367097762357207,0.8523999803587303,-0.7391007330777791,1.2784520863327884,0.3339064839912449,1,0,0,0,0,0,Improved grassland
Muscardinus avellanarius,51.802956,-4.684598,2022-05-20,-0.7004808741513864,292.81895037329815,-0.5088214251121363,-0.2411104449377583,-0.5088214251121363,0.6893689686801165,-0.6588789422632044,1.03395585298271,0.2411104449377583,0,0,0,0,0,0,Improved grassland
Muscardinus avellanarius,51.802956,-4.684598,2022-09-08,-0.6457799112434217,293.47193675889326,-0.4447515989304055,-0.2363883504904516,-0.4447515989304055,0.6845559528386438,-0.6074776212595802,1.0267440586817471,0.2363883504904516,1,0,0,0,0,0,Improved grassland
Muscardinus avellanarius,51.722241,-4.245418,2022-09-20,-0.2771096248828139,290.01969960474315,-0.1419192505708434,-0.2084749416626783,-0.1419192505708434,0.3820400469442152,-0.3385324963770084,0.5730071878905065,0.2084749416626783,0,0,0,0,0,0,Suburban
Muscardinus avellanarius,51.802956,-4.684598,2022-09-08,-0.6457799112434217,293.47193675889326,-0.4447515989304055,-0.2363883504904516,-0.4447515989304055,0.6845559528386438,-0.6074776212595802,1.0267440586817471,0.2363883504904516,1,0,0,0,0,0,Improved grassland
Muscardinus avellanarius,51.802956,-4.684598,2022-05-13,-0.8204440628535291,291.0439644268775,-0.4924263115035235,-0.4219740147585614,-0.4924263115035235,0.8580993639929755,-0.7545639661362394,1.2870272748722826,0.4219740147585614,0,0,0,0,0,0,Improved grassland
Muscardinus avellanarius,51.802956,-4.684598,2022-05-20,-0.7004808741513864,292.81895037329815,-0.5088214251121363,-0.2411104449377583,-0.5088214251121363,0.6893689686801165,-0.6588789422632044,1.03395585298271,0.2411104449377583,0,0,0,0,0,0,Improved grassland
Muscardinus avellanarius,51.909466,-3.818579,2022-02-26,-0.5973210376066287,280.676,-0.2644977662515551,-0.4378215611319803,-0.2644977662515551,0.7709690732286756,-0.6257533196376549,1.1554806611688735,0.4378215611319803,0,0,0,0,0,0,Improved grassland
Muscardinus avellanarius,51.802956,-4.684598,2022-09-08,-0.6457799112434217,293.47193675889326,-0.4447515989304055,-0.2363883504904516,-0.4447515989304055,0.6845559528386438,-0.6074776212595802,1.0267440586817471,0.2363883504904516,1,0,0,0,0,0,Improved grassland
Muscardinus avellanarius,51.802956,-4.684598,2022-09-08,-0.6457799112434217,293.47193675889326,-0.4447515989304055,-0.2363883504904516,-0.4447515989304055,0.6845559528386438,-0.6074776212595802,1.0267440586817471,0.2363883504904516,1,0,0,0,0,0,Improved grassland
Muscardinus avellanarius,51.802956,-4.684598,2022-05-20,-0.7004808741513864,292.81895037329815,-0.5088214251121363,-0.2411104449377583,-0.5088214251121363,0.6893689686801165,-0.6588789422632044,1.03395585298271,0.2411104449377583,0,0,0,0,0,0,Improved grassland
Muscardinus avellanarius,51.802956,-4.684598,2022-09-08,-0.6457799112434217,293.47193675889326,-0.4447515989304055,-0.2363883504904516,-0.4447515989304055,0.6845559528386438,-0.6074776212595802,1.0267440586817471,0.2363883504904516,1,0,0,0,0,0,Improved grassland
Muscardinus avellanarius,51.724918,-4.100751,2022-01-27,-0.6900057227339871,280.0607575757576,-0.4753601958836572,-0.3159379923744876,-0.4753601958836572,0.7504878010538579,-0.6886992175342811,1.125469024125458,0.3159379923744876,0,0,0,0,0,0,Deciduous woodland
Muscardinus avellanarius,51.802956,-4.684598,2022-09-08,-0.6457799112434217,293.47193675889326,-0.4447515989304055,-0.2363883504904516,-0.4447515989304055,0.6845559528386438,-0.6074776212595802,1.0267440586817471,0.2363883504904516,1,0,0,0,0,0,Improved grassland
Muscardinus avellanarius,51.802956,-4.684598,2022-05-20,-0.7004808741513864,292.81895037329815,-0.5088214251121363,-0.2411104449377583,-0.5088214251121363,0.6893689686801165,-0.6588789422632044,1.03395585298271,0.2411104449377583,0,0,0,0,0,0,Improved grassland
Muscardinus avellanarius,51.802956,-4.684598,2022-09-22,-0.8289409379498667,289.7520835686053,-0.5367097762357207,-0.3339064839912449,-0.5367097762357207,0.8523999803587303,-0.7391007330777791,1.2784520863327884,0.3339064839912449,1,0,0,0,0,0,Improved grassland
Muscardinus avellanarius,51.802956,-4.684598,2022-09-08,-0.6457799112434217,293.47193675889326,-0.4447515989304055,-0.2363883504904516,-0.4447515989304055,0.6845559528386438,-0.6074776212595802,1.0267440586817471,0.2363883504904516,1,0,0,0,0,0,Improved grassland
Muscardinus avellanarius,51.802956,-4.684598,2022-09-08,-0.6457799112434217,293.47193675889326,-0.4447515989304055,-0.2363883504904516,-0.4447515989304055,0.6845559528386438,-0.6074776212595802,1.0267440586817471,0.2363883504904516,1,0,0,0,0,0,Improved grassland
Muscardinus avellanarius,51.802956,-4.684598,2022-05-20,-0.7004808741513864,292.81895037329815,-0.5088214251121363,-0.2411104449377583,-0.5088214251121363,0.6893689686801165,-0.6588789422632044,1.03395585298271,0.2411104449377583,0,0,0,0,0,0,Improved grassland
Muscardinus avellanarius,51.724918,-4.100751,2022-06-18,-0.6729573702127922,294.19625,-0.4084789742030444,-0.3508232745812804,-0.4084789742030444,0.7293037288878068,-0.6565445873812388,1.0937669750081878,0.3508232745812804,0,0,0,0,0,0,Deciduous woodland
Muscardinus avellanarius,51.724918,-4.100751,2022-01-28,-0.6900057227339871,280.13399999999996,-0.4753601958836572,-0.3159379923744876,-0.4753601958836572,0.7504878010538579,-0.6886992175342811,1.125469024125458,0.3159379923744876,0,0,0,0,0,0,Deciduous woodland
Muscardinus avellanarius,51.724918,-4.100751,2022-01-25,-0.6900057227339871,280.36309090909094,-0.4753601958836572,-0.3159379923744876,-0.4753601958836572,0.7504878010538579,-0.6886992175342811,1.125469024125458,0.3159379923744876,0,0,0,0,0,0,Deciduous woodland
Muscardinus avellanarius,51.812082,-4.249882,2022-05-16,-0.6992788419878612,292.78168916385454,-0.3857228849250494,-0.3936236733430615,-0.3857228849250494,0.7638090736000733,-0.6671145424685168,1.1455396666752935,0.3936236733430615,0,0,0,0,0,0,Improved grassland
Muscardinus avellanarius,51.802956,-4.684598,2022-09-08,-0.6457799112434217,293.47193675889326,-0.4447515989304055,-0.2363883504904516,-0.4447515989304055,0.6845559528386438,-0.6074776212595802,1.0267440586817471,0.2363883504904516,1,0,0,0,0,0,Improved grassland
Muscardinus avellanarius,51.724918,-4.100751,2022-01-27,-0.6900057227339871,280.0607575757576,-0.4753601958836572,-0.3159379923744876,-0.4753601958836572,0.7504878010538579,-0.6886992175342811,1.125469024125458,0.3159379923744876,0,0,0,0,0,0,Deciduous woodland
Muscardinus avellanarius,51.802956,-4.684598,2022-05-12,-0.7635509161351275,290.19648221343874,-0.4050637463142995,-0.4350686195761549,-0.4050637463142995,0.8240604817632315,-0.712441657346113,1.2359759178056582,0.4350686195761549,0,0,0,0,0,0,Improved grassland
Muscardinus avellanarius,51.814768,-4.104929,2022-11-23,-0.6662900711546274,279.9366666666666,-0.4732241084338541,-0.2238067245500047,-0.4732241084338541,0.6795032315294441,-0.6313688858830276,1.0190512551607958,0.2238067245500047,0,0,0,0,0,0,Improved grassland
Muscardinus avellanarius,51.802956,-4.684598,2022-05-12,-0.7635509161351275,290.19648221343874,-0.4050637463142995,-0.4350686195761549,-0.4050637463142995,0.8240604817632315,-0.712441657346113,1.2359759178056582,0.4350686195761549,0,0,0,0,0,0,Improved grassland
Muscardinus avellanarius,51.724918,-4.100751,2022-08-20,-0.8102183431513325,297.35714285714283,-0.5897532101934583,-0.300694563807071,-0.5897532101934583,0.8272957716899647,-0.7526338108383206,1.2407793356146148,0.300694563807071,0,0,0,0,0,0,Deciduous woodland
Muscardinus avellanarius,51.802956,-4.684598,2022-09-08,-0.6457799112434217,293.47193675889326,-0.4447515989304055,-0.2363883504904516,-0.4447515989304055,0.6845559528386438,-0.6074776212595802,1.0267440586817471,0.2363883504904516,1,0,0,0,0,0,Improved grassland
Muscardinus avellanarius,51.802956,-4.684598,2022-05-12,-0.7635509161351275,290.19648221343874,-0.4050637463142995,-0.4350686195761549,-0.4050637463142995,0.8240604817632315,-0.712441657346113,1.2359759178056582,0.4350686195761549,0,0,0,0,0,0,Improved grassland
Muscardinus avellanarius,51.724918,-4.100751,2022-01-25,-0.6900057227339871,280.36309090909094,-0.4753601958836572,-0.3159379923744876,-0.4753601958836572,0.7504878010538579,-0.6886992175342811,1.125469024125458,0.3159379923744876,0,0,0,0,0,0,Deciduous woodland
Muscardinus avellanarius,51.802956,-4.684598,2022-05-20,-0.7004808741513864,292.81895037329815,-0.5088214251121363,-0.2411104449377583,-0.5088214251121363,0.6893689686801165,-0.6588789422632044,1.03395585298271,0.2411104449377583,0,0,0,0,0,0,Improved grassland
Muscardinus avellanarius,51.802956,-4.684598,2022-05-20,-0.7004808741513864,292.81895037329815,-0.5088214251121363,-0.2411104449377583,-0.5088214251121363,0.6893689686801165,-0.6588789422632044,1.03395585298271,0.2411104449377583,0,0,0,0,0,0,Improved grassland
Muscardinus avellanarius,51.802956,-4.684598,2022-05-20,-0.7004808741513864,292.81895037329815,-0.5088214251121363,-0.2411104449377583,-0.5088214251121363,0.6893689686801165,-0.6588789422632044,1.03395585298271,0.2411104449377583,0,0,0,0,0,0,Improved grassland
Muscardinus avellanarius,51.802956,-4.684598,2022-05-20,-0.7004808741513864,292.81895037329815,-0.5088214251121363,-0.2411104449377583,-0.5088214251121363,0.6893689686801165,-0.6588789422632044,1.03395585298271,0.2411104449377583,0,0,0,0,0,0,Improved grassland
Muscardinus avellanarius,51.802956,-4.684598,2022-09-22,-0.8289409379498667,289.7520835686053,-0.5367097762357207,-0.3339064839912449,-0.5367097762357207,0.8523999803587303,-0.7391007330777791,1.2784520863327884,0.3339064839912449,1,0,0,0,0,0,Improved grassland
Muscardinus avellanarius,51.557454,-3.227481,2023-07-25,-0.0264182479021979,290.897522875817,0.0949378712643411,-0.2160901396064443,0.0949378712643411,0.1455235049278964,-0.1227847489464834,0.2182698446415909,0.2160901396064443,0,0,0,0,0,0,Acid grassland
Muscardinus avellanarius,51.557454,-3.227481,2022-10-19,-0.661088802627054,287.62326797385623,-0.5138028308557236,-0.1818977716134708,-0.5138028308557236,0.6587253349923847,-0.6355556960829045,0.987918059729895,0.1818977716134708,0,0,0,0,0,0,Acid grassland
Muscardinus avellanarius,51.740991,-2.797953,2023-10-17,0.0319638502253059,286.0883650736615,0.3525697700698705,-0.5028039910115083,0.3525697700698705,0.252307262040282,-0.1486027098614226,0.3783668362395447,0.5028039910115083,0,0,0,0,0,0,Improved grassland
Muscardinus avellanarius,51.557454,-3.227481,2022-10-19,-0.661088802627054,287.62326797385623,-0.5138028308557236,-0.1818977716134708,-0.5138028308557236,0.6587253349923847,-0.6355556960829045,0.987918059729895,0.1818977716134708,0,0,0,0,0,0,Acid grassland
Muscardinus avellanarius,51.557454,-3.227481,2022-01-24,-0.6275927831317255,277.04740740740743,-0.5804845509558182,-0.0939176640799212,-0.5804845509558182,0.6239119875405993,-0.6470068659779926,0.9355693107801304,0.0939176640799212,0,0,0,0,0,0,Acid grassland
Muscardinus avellanarius,51.740991,-2.797953,2023-06-19,-0.8253009999722978,298.94943751900274,-0.5378412316559978,-0.3896681356202143,-0.5378412316559978,0.8351588299986569,-0.7610588678634242,1.2526074146109505,0.3896681356202143,0,0,0,0,0,0,Improved grassland
Muscardinus avellanarius,51.557454,-3.227481,2023-08-10,-0.3329613539866437,291.8382352941177,-0.1184401835825727,-0.3195044479079572,-0.1184401835825727,0.5093132002794463,-0.4196328455005352,0.7638860186171291,0.3195044479079572,0,0,0,0,0,0,Acid grassland
Muscardinus avellanarius,51.740991,-2.797953,2023-10-17,0.0319638502253059,286.0883650736615,0.3525697700698705,-0.5028039910115083,0.3525697700698705,0.252307262040282,-0.1486027098614226,0.3783668362395447,0.5028039910115083,0,0,0,0,0,0,Improved grassland
Muscardinus avellanarius,51.557454,-3.227481,2022-10-19,-0.661088802627054,287.62326797385623,-0.5138028308557236,-0.1818977716134708,-0.5138028308557236,0.6587253349923847,-0.6355556960829045,0.987918059729895,0.1818977716134708,0,0,0,0,0,0,Acid grassland
Muscardinus avellanarius,51.830892,-2.799542,2023-10-06,-0.6602560712615784,287.6105928853755,-0.4208475345457863,-0.3001996242821992,-0.4208475345457863,0.7344431038787399,-0.6360398108883404,1.1014933929429944,0.3001996242821992,0,0,0,0,0,0,Improved grassland
Muscardinus avellanarius,51.650019,-2.940895,2023-06-22,-0.7536894483222396,300.86089657357894,-0.5422010392167573,-0.2850206260456139,-0.5422010392167573,0.7368120475203835,-0.707862420467991,1.1051018865109357,0.2850206260456139,0,0,0,0,0,0,Improved grassland
Muscardinus avellanarius,51.650019,-2.940895,2023-06-28,-0.7536894483222396,302.2104627450981,-0.5422010392167573,-0.2850206260456139,-0.5422010392167573,0.7368120475203835,-0.707862420467991,1.1051018865109357,0.2850206260456139,0,0,0,0,0,0,Improved grassland
Muscardinus avellanarius,51.828561,-3.089724,2022-07-25,-0.6408732055448706,299.9901861130995,-0.5416549545667191,-0.089661557802846,-0.5416549545667191,0.5757498210815264,-0.5881008864413395,0.8635084856467479,0.089661557802846,1,0,1,0,1,0,Deciduous woodland
Muscardinus avellanarius,51.740991,-2.797953,2022-10-05,-0.7207490939932722,288.95845059288536,-0.5207378385332632,-0.2393685377018969,-0.5207378385332632,0.7238534960916692,-0.6710993833021076,1.085630637399155,0.2393685377018969,0,0,0,0,0,0,Improved grassland
Muscardinus avellanarius,51.83179,-2.654437,2023-10-03,-0.7609388807797303,287.73136154855644,-0.538622002137205,-0.3494134790772516,-0.538622002137205,0.8192370662794508,-0.7431444089893413,1.2286598872611942,0.3494134790772516,0,0,0,0,0,0,Deciduous woodland
Muscardinus avellanarius,51.464199,-3.512892,2022-05-23,-0.8068962599037963,291.5639393939394,-0.5057381469203465,-0.3838151290267927,-0.5057381469203465,0.8518042570642274,-0.7426236013502518,1.2775846039408214,0.3838151290267927,0,0,0,0,0,0,Improved grassland
Muscardinus avellanarius,51.554082,-3.515873,2023-09-13,-0.7800327298962516,292.7856890956812,-0.5661047423862978,-0.2687994836597343,-0.5661047423862978,0.8011877194389875,-0.7217212408369488,1.2016274154646496,0.2687994836597343,0,0,0,0,0,0,Improved grassland
Muscardinus avellanarius,51.740991,-2.797953,2023-10-17,0.0319638502253059,286.0883650736615,0.3525697700698705,-0.5028039910115083,0.3525697700698705,0.252307262040282,-0.1486027098614226,0.3783668362395447,0.5028039910115083,0,0,0,0,0,0,Improved grassland
Muscardinus avellanarius,51.561184,-2.794801,2023-05-31,-0.2090745162171915,295.725,-0.1224270293799739,-0.0909231512982192,-0.1224270293799739,0.1584573891919465,-0.2039781448258401,0.2376453180122613,0.0909231512982192,0,0,0,0,0,0,Littoral sediment
Muscardinus avellanarius,51.558875,-3.083265,2023-06-14,-0.7069439013186213,298.0862144155057,-0.4224686383530281,-0.3744611980604368,-0.4224686383530281,0.7158312274340595,-0.6797815881311349,1.0736319973651989,0.3744611980604368,0,0,0,0,0,0,Arable
Muscardinus avellanarius,51.830892,-2.799542,2022-02-16,-0.1778850667845272,284.0262845849802,-0.0973447582407133,-0.1333021485380684,-0.0973447582407133,0.2342026185807159,-0.2258841000237349,0.3512741386793623,0.1333021485380684,0,0,0,0,0,0,Improved grassland
Muscardinus avellanarius,51.558875,-3.083265,2022-09-18,-0.5133674830434932,291.0746095800525,-0.4128148476814255,-0.0859253714822003,-0.4128148476814255,0.5110896666131635,-0.475627262813178,0.7664271185212751,0.0859253714822003,0,0,0,0,0,0,Arable
Muscardinus avellanarius,51.558875,-3.083265,2022-10-03,-0.6152425908604083,290.1498523622047,-0.519834200827508,-0.0727669264847108,-0.519834200827508,0.5509560076555136,-0.5602073625852342,0.8263226744745868,0.0727669264847108,0,0,1,0,0,0,Arable
Muscardinus avellanarius,51.740991,-2.797953,2022-03-31,-0.6708171036238967,287.2189766754984,-0.4650535500857257,-0.2813583972185237,-0.4650535500857257,0.719043192833361,-0.6587615808437913,1.078443361405331,0.2813583972185237,0,0,0,1,0,0,Improved grassland
Muscardinus avellanarius,51.557454,-3.227481,2023-11-19,-0.6852753638183752,279.94878954248367,-0.6014180496515646,-0.1697053139447783,-0.6014180496515646,0.6784459029911762,-0.7091042107655005,1.0174044591453768,0.1697053139447783,0,0,0,0,0,0,Acid grassland
Muscardinus avellanarius,51.557454,-3.227481,2023-05-16,-0.7919664349416153,294.83586928104575,-0.5582559108100419,-0.2657900526866065,-0.5582559108100419,0.7902551082022278,-0.7155581411185719,1.185244101277499,0.2657900526866065,0,0,0,0,0,0,Acid grassland
Muscardinus avellanarius,51.557454,-3.227481,2022-02-03,-0.1479795374285862,276.8371294117647,-0.1131416584442032,-0.1027985369658315,-0.1131416584442032,0.1968229638207401,-0.2120573567293392,0.2951975580305276,0.1027985369658315,0,0,0,0,0,0,Acid grassland
Muscardinus avellanarius,51.558875,-3.083265,2022-06-19,-0.525628689699898,294.61582458442695,-0.2716460828976035,-0.3102654418606351,-0.2716460828976035,0.5917144328834041,-0.5252516000517965,0.8874410092945435,0.3102654418606351,0,0,0,0,0,0,Arable
Muscardinus avellanarius,51.557454,-3.227481,2022-10-19,-0.661088802627054,287.62326797385623,-0.5138028308557236,-0.1818977716134708,-0.5138028308557236,0.6587253349923847,-0.6355556960829045,0.987918059729895,0.1818977716134708,0,0,0,0,0,0,Acid grassland
Muscardinus avellanarius,51.650019,-2.940895,2023-10-05,-0.509837248855034,287.4051764705883,-0.0370717841624664,-0.5213228624970994,-0.0370717841624664,0.7297084234801782,-0.5513780557335376,1.0939121133127037,0.5213228624970994,1,0,0,0,1,0,Improved grassland
Muscardinus avellanarius,51.740991,-2.797953,2022-10-05,-0.7207490939932722,288.95845059288536,-0.5207378385332632,-0.2393685377018969,-0.5207378385332632,0.7238534960916692,-0.6710993833021076,1.085630637399155,0.2393685377018969,0,0,0,0,0,0,Improved grassland
Muscardinus avellanarius,51.739918,-2.942762,2022-10-05,-0.7341864470219186,289.9551181102362,-0.4751578500111371,-0.3059045871231015,-0.4751578500111371,0.7505838468360355,-0.6748378082551412,1.125723912606993,0.3059045871231015,0,0,0,0,0,0,Improved grassland
Muscardinus avellanarius,51.740991,-2.797953,2022-03-26,-0.6708171036238967,287.0264081027668,-0.4650535500857257,-0.2813583972185237,-0.4650535500857257,0.719043192833361,-0.6587615808437913,1.078443361405331,0.2813583972185237,0,0,0,1,0,0,Improved grassland
Muscardinus avellanarius,51.558875,-3.083265,2022-05-18,-0.6439634870566103,291.13597722159733,-0.4435902798669473,-0.2457927193140548,-0.4435902798669473,0.6477019342762644,-0.6142811898991942,0.9714198275879043,0.2457927193140548,0,0,0,0,0,0,Arable
Muscardinus avellanarius,51.740991,-2.797953,2022-03-26,-0.6708171036238967,287.0264081027668,-0.4650535500857257,-0.2813583972185237,-0.4650535500857257,0.719043192833361,-0.6587615808437913,1.078443361405331,0.2813583972185237,0,0,0,1,0,0,Improved grassland
Muscardinus avellanarius,51.558875,-3.083265,2022-11-12,-0.6391737482156806,283.1452930883639,-0.412932820076607,-0.22310758147402,-0.412932820076607,0.6341615945088528,-0.5792640671462458,0.9510802517203846,0.22310758147402,0,0,0,0,0,0,Arable
Muscardinus avellanarius,51.83179,-2.654437,2022-02-02,-0.222804049729274,279.53235095613053,-0.1920356247504447,-0.0975945149606979,-0.1920356247504447,0.268460181284107,-0.2779116958931938,0.4025438325052639,0.0975945149606979,0,0,0,1,0,0,Deciduous woodland
Muscardinus avellanarius,51.650019,-2.940895,2023-06-23,-0.7536894483222396,301.4456228956229,-0.5422010392167573,-0.2850206260456139,-0.5422010392167573,0.7368120475203835,-0.707862420467991,1.1051018865109357,0.2850206260456139,0,0,0,0,0,0,Improved grassland
