species,decimalLatitude,decimalLongitude,eventDate,BSI,LST,MNDWI,NDBI,NDSI,NDVI,NDWI,SAVI,UI,ceratopogonidae_presence,chironomidae_presence,cats_presence,wind_turbines_presence,near_road,Land_cover
Pipistrellus pygmaeus,52.71659,-1.17159,2022-08-27,-0.4128654095374653,299.4364602547211,-0.2618139392907638,-0.1482494739956723,-0.2618139392907638,0.4486844463918505,-0.358753483002929,0.6730006213012035,0.1482494739956723,0,0,0,0,1,Improved grassland
Pipistrellus pygmaeus,52.811241,-0.733772,2023-08-01,-0.6605684612696403,294.7713648293963,-0.4561880926080601,-0.2251611464224543,-0.4561880926080601,0.677634926324242,-0.6086958701628414,1.0161447900273004,0.2251611464224543,0,0,0,0,1,Suburban
Pipistrellus pygmaeus,52.74001,-1.23654,2024-04-21,-0.7271836586401954,287.23822309711284,-0.4919392423173696,-0.2562085156201483,-0.4919392423173696,0.744435625157999,-0.6610984818083845,1.1164830387102982,0.2562085156201483,0,0,0,0,1,Deciduous woodland
Pipistrellus pygmaeus,52.74001,-1.23654,2024-04-23,-0.7271836586401954,287.6671968503937,-0.4919392423173696,-0.2562085156201483,-0.4919392423173696,0.744435625157999,-0.6610984818083845,1.1164830387102982,0.2562085156201483,0,0,0,0,1,Deciduous woodland
Pipistrellus pygmaeus,52.746073,-1.147647,2023-08-30,-0.6163621345906866,297.2469533615991,-0.4617255236216897,-0.1702985962970099,-0.4617255236216897,0.6021068302474423,-0.5785322825219601,0.9030358770716056,0.1702985962970099,0,0,0,0,1,Suburban
Pipistrellus pygmaeus,52.734655,-1.306116,2024-08-06,-0.8388017326022857,296.2329079616036,-0.6017113016901993,-0.3813358839727772,-0.6017113016901993,0.8718453684211552,-0.7978153747133909,1.3075754235869832,0.3813358839727772,0,0,0,0,1,Coniferous woodland
Pipistrellus pygmaeus,52.71731,-1.17328,2023-08-06,-0.342903751037534,295.15000000000003,-0.2324639530703441,-0.1006044750548242,-0.2324639530703441,0.3599242897122756,-0.297421310154108,0.5398044060502616,0.1006044750548242,0,0,0,0,1,Freshwater
Pipistrellus pygmaeus,51.055048,0.60908,2022-07-06,-0.8041096837610308,300.8289815696115,-0.5832255806166661,-0.300528635940737,-0.5832255806166661,0.8004786387833631,-0.7398214615002664,1.2005901990939845,0.300528635940737,0,0,0,0,1,Deciduous woodland
Pipistrellus pygmaeus,51.279034,0.142095,2024-10-26,-0.6544386444880775,286.3912440944882,-0.4490767433856889,-0.2161942433515493,-0.4490767433856889,0.6611592919995646,-0.592116589148853,0.9915007547986888,0.2161942433515493,0,0,0,0,1,Arable
Pipistrellus pygmaeus,51.279034,0.142095,2024-11-03,-0.6544386444880775,284.37083989501315,-0.4490767433856889,-0.2161942433515493,-0.4490767433856889,0.6611592919995646,-0.592116589148853,0.9915007547986888,0.2161942433515493,0,0,0,0,1,Arable
Pipistrellus pygmaeus,52.30007,-0.06654,2024-06-24,-0.6233674901224461,294.6906666666667,-0.4957184262547198,-0.1375256659598439,-0.4957184262547198,0.5932793188646972,-0.5713565141587003,0.8898076830123769,0.1375256659598439,0,0,0,0,1,Suburban
Pipistrellus pygmaeus,51.415977,-0.642548,2024-08-06,-0.7438160154134282,298.96583315508025,-0.544449471080274,-0.2747519714205532,-0.544449471080274,0.7740659384579424,-0.7037513718432152,1.1609351613994654,0.2747519714205532,0,0,0,0,1,Improved grassland
Pipistrellus pygmaeus,52.543382,-2.808669,2022-03-14,-0.4525354824157862,287.88888855239253,-0.3676367149336924,-0.1153392498709729,-0.3676367149336924,0.470903995897418,-0.4634877595430833,0.7062596841552177,0.1153392498709729,0,0,0,0,1,Suburban
Pipistrellus pygmaeus,52.260559,-0.238065,2022-08-26,-0.5147280141399884,299.13493902176253,-0.3647613731864244,-0.1127723343931641,-0.3647613731864244,0.4678561277875284,-0.4429705179672782,0.7016983665426146,0.1127723343931641,0,0,0,0,1,Freshwater
Pipistrellus pygmaeus,54.378718,-2.825931,2023-08-03,0.0962496912387325,292.5291057367829,0.2220939337246322,-0.2418496311609893,0.2220939337246322,0.0396847477256944,-0.0206835025208746,0.0595250465471556,0.2418496311609893,0,0,0,0,1,Deciduous woodland
Pipistrellus pygmaeus,52.861609,-2.131035,2022-08-23,-0.6827722311279406,304.26366929133854,-0.5926371190604861,-0.090912263817857,-0.5926371190604861,0.6540479709231215,-0.642497962438601,0.9809371393107866,0.090912263817857,0,0,0,0,1,Improved grassland
Pipistrellus pygmaeus,51.279034,0.142095,2024-10-14,-0.6544386444880775,286.98437664042,-0.4490767433856889,-0.2161942433515493,-0.4490767433856889,0.6611592919995646,-0.592116589148853,0.9915007547986888,0.2161942433515493,0,0,0,0,1,Arable
Pipistrellus pygmaeus,52.988588,-1.926445,2022-05-11,-0.7975221970190023,289.9751811023623,-0.5033951657850312,-0.3800393666299801,-0.5033951657850312,0.8411566280461169,-0.7414021400671914,1.2615751761035898,0.3800393666299801,0,0,0,0,1,Suburban
Pipistrellus pygmaeus,51.92,-5.01,2022-08-17,-0.7886774569679093,297.92231416385454,-0.5660202142354238,-0.3005063263490445,-0.5660202142354238,0.8074005310275196,-0.7356650768144669,1.2109474932101574,0.3005063263490445,0,0,0,0,1,Improved grassland
Pipistrellus pygmaeus,53.393332,-2.024021,2022-08-29,-0.6926707931410493,294.11714081996433,-0.5158020481512252,-0.202723508392238,-0.5158020481512252,0.7149000165067362,-0.6474983620518585,1.072232312536442,0.202723508392238,0,0,0,0,1,Suburban
Pipistrellus pygmaeus,51.648354,-1.85795,2024-06-05,-0.7189982241488704,289.28000000000003,-0.4274800806768431,-0.3507762932528884,-0.4274800806768431,0.7508890764004156,-0.6619156251019429,1.1262005570586142,0.3507762932528884,0,0,0,0,1,Improved grassland
Pipistrellus pygmaeus,51.037764,-1.851621,2024-04-29,-0.6577113895021488,290.7033333333333,-0.4553166100702419,-0.2343866481380309,-0.4553166100702419,0.6484582836070119,-0.6142326913664824,0.9725649357065228,0.2343866481380309,0,0,0,0,1,Improved grassland
Pipistrellus pygmaeus,55.95,-3.16,2022-03-22,-0.5992523967948129,286.55284589426316,-0.4481150377226635,-0.1705465424856466,-0.4481150377226635,0.583388269385214,-0.5749203337370605,0.8749602837330764,0.1705465424856466,0,0,0,0,1,Improved grassland
Pipistrellus pygmaeus,51.53425,-1.75298,2024-05-18,-0.2247196652893515,293.1906771653543,-0.1230300221459662,-0.1411461431617175,-0.1230300221459662,0.2843553588452179,-0.2508971150170503,0.4264811835034287,0.1411461431617175,0,0,0,0,1,Deciduous woodland
Pipistrellus pygmaeus,52.265161,-0.24521,2023-04-21,-0.1051087995886144,286.4395651854707,-0.0406246021554267,-0.1072968638541882,-0.0406246021554267,0.165330622058928,-0.1474782934796704,0.2479712370071486,0.1072968638541882,0,0,0,0,1,Freshwater
Pipistrellus pygmaeus,51.279034,0.142095,2023-07-12,-0.683477404692404,297.3344881889764,-0.5019870109459084,-0.1436854746781853,-0.5019870109459084,0.6041024847584131,-0.5523328383189721,0.9064699736372231,0.1436854746781853,0,0,0,0,1,Arable
Pipistrellus pygmaeus,51.492184,-0.236877,2024-08-01,-0.3124925672887474,302.73105087825553,-0.2209366163179043,-0.068747075161071,-0.2209366163179043,0.2873924407883113,-0.2692210813700987,0.4310304235024552,0.068747075161071,0,0,0,0,1,Urban
Pipistrellus pygmaeus,51.279034,0.142095,2024-05-09,-0.6496846506598138,290.6626234220722,-0.3431301023480512,-0.3609976519812999,-0.3431301023480512,0.7078796510473304,-0.6091765983939443,1.0616924161139458,0.3609976519812999,0,0,0,0,1,Arable
Pipistrellus pygmaeus,51.079536,0.344888,2023-03-08,-0.3757871425596739,279.6212335958005,-0.2669925386372574,-0.1504323441455473,-0.2669925386372574,0.4116155357854637,-0.3968087201159275,0.6173162274508934,0.1504323441455473,0,0,0,0,1,Improved grassland
Pipistrellus pygmaeus,52.252732,-0.255956,2023-04-21,-0.2151858049402449,287.2908804581246,-0.1464386887934252,-0.0900461120147103,-0.1464386887934252,0.2547114513575961,-0.2320736704027699,0.3819617399248485,0.0900461120147103,0,0,0,0,1,Deciduous woodland
Pipistrellus pygmaeus,51.605546,-3.351521,2022-08-26,-0.5712748329836951,299.0562106299213,-0.4619497747308169,-0.1339783147006088,-0.4619497747308169,0.5501102368621965,-0.5323026000310797,0.8250349235033564,0.1339783147006088,0,0,0,0,1,Deciduous woodland
Pipistrellus pygmaeus,52.254573,-0.258814,2024-08-16,-0.4708055614905562,296.89680215453836,-0.2997945541327776,-0.2150540607907458,-0.2997945541327776,0.4971280341298371,-0.4747588561746302,0.7455624277002318,0.2150540607907458,0,0,0,0,1,Freshwater
Pipistrellus pygmaeus,51.279034,0.142095,2023-04-04,-0.0878164972948421,287.63795800524935,-0.0351161602057351,-0.101865119595009,-0.0351161602057351,0.1644334970248136,-0.134713852666448,0.2466193378295862,0.101865119595009,0,0,0,0,1,Arable
Pipistrellus pygmaeus,51.345546,-0.716351,2024-03-21,-0.2568636158968242,283.41473847019125,-0.1602025414297284,-0.1427679021540454,-0.1602025414297284,0.3065170073256357,-0.2958027970955876,0.4597225658393827,0.1427679021540454,0,0,0,0,1,Suburban
Pipistrellus pygmaeus,55.026796,-1.598657,2023-09-24,-0.0603756900899233,291.1983577052868,0.0802709203229733,-0.2291890602351449,0.0802709203229733,0.1879836106799923,-0.1472359156079538,0.2819213593769465,0.2291890602351449,0,0,0,0,1,Deciduous woodland
Pipistrellus pygmaeus,54.90364,-2.92667,2022-05-01,-0.7437078127917828,291.5504146186272,-0.4884556598931258,-0.3082766563113263,-0.4884556598931258,0.7670922361095442,-0.6828355289927975,1.150488006923333,0.3082766563113263,0,0,0,0,1,Arable
Pipistrellus pygmaeus,52.266125,-0.249569,2023-04-21,-0.1469243620695015,286.38476676264906,-0.0423444148153827,-0.1360461111751564,-0.0423444148153827,0.2263193420853513,-0.1726008547860606,0.3394121925608991,0.1360461111751564,0,0,0,0,1,Improved grassland
Pipistrellus pygmaeus,53.136833,-1.073416,2023-09-13,-0.6692093939777343,293.43293213348335,-0.4516744656761546,-0.3164757309274436,-0.4516744656761546,0.6957577233859102,-0.6703785565861806,1.0434648637533617,0.3164757309274436,0,0,0,0,1,Coniferous woodland
Pipistrellus pygmaeus,50.91603,-0.011268,2022-05-09,-0.6307600041677575,293.130182457962,-0.438069502712352,-0.2588203684578276,-0.438069502712352,0.6387216135761311,-0.6100131914161631,0.9579707219825424,0.2588203684578276,0,0,0,0,1,Suburban
Pipistrellus pygmaeus,51.037764,-1.851621,2022-06-23,-0.7550355528361704,296.7266666666667,-0.4963834469323659,-0.3771012873028325,-0.4963834469323659,0.7797620020121315,-0.7263411766548504,1.1695232991029274,0.3771012873028325,0,0,0,0,1,Improved grassland
Pipistrellus pygmaeus,51.279034,0.142095,2022-05-02,-0.6400980950153898,291.95786089238845,-0.4224983606698453,-0.276425980152635,-0.4224983606698453,0.66964966745473,-0.5988675425683642,1.0043504566545536,0.276425980152635,0,0,0,0,1,Arable
Pipistrellus pygmaeus,51.488395,-0.625924,2023-04-04,-0.5067120937124628,289.6425520247469,-0.3943877549047017,-0.0897190530872432,-0.3943877549047017,0.4761222695344306,-0.4575501235221186,0.7140637453122124,0.0897190530872432,0,0,0,0,1,Improved grassland
Pipistrellus pygmaeus,52.256109,-0.241172,2023-08-19,-0.6724629817503237,296.02669966254217,-0.3859618888956713,-0.2969367196420573,-0.3859618888956713,0.7038858510097346,-0.599333117961535,1.055537116187352,0.2969367196420573,0,1,0,0,1,Improved grassland
Pipistrellus pygmaeus,51.479237,-0.611798,2022-05-14,-0.1670937749638473,298.41122763063703,-0.1277300334331459,-0.0519598014811493,-0.1277300334331459,0.1881827102328673,-0.1779177002870425,0.2822215297609832,0.0519598014811493,0,0,0,0,1,Urban
Pipistrellus pygmaeus,51.701597,-1.106199,2022-09-08,-0.4106376993329438,293.96318241469817,-0.3938403313740668,-0.0002854095732173,-0.3938403313740668,0.3661377108649012,-0.3917285206755915,0.5490959230070186,0.0002854095732173,0,0,0,0,1,Suburban
Pipistrellus pygmaeus,50.965587,-0.277468,2023-05-28,-0.7383759391778016,294.8274881889764,-0.4660389719697261,-0.3465832896678337,-0.4660389719697261,0.7575980699990138,-0.6876418024185397,1.1362709447681985,0.3465832896678337,0,0,0,0,1,Suburban
Pipistrellus pygmaeus,55.968921,-2.938797,2023-05-13,-0.5575048994623982,290.048403722262,-0.3963765517728719,-0.1734669819567182,-0.3963765517728719,0.5506354344423793,-0.5174060695184751,0.8258351674109842,0.1734669819567182,0,0,0,0,1,Urban
Pipistrellus pygmaeus,53.268957,-1.004438,2023-09-19,-0.6926091831549488,293.0800728744134,-0.4670290141300969,-0.3081786528110406,-0.4670290141300969,0.7053619242441326,-0.6739524477572919,1.0578864897858786,0.3081786528110406,0,0,0,0,1,Deciduous woodland
Pipistrellus pygmaeus,50.842448,-0.881541,2024-03-20,-0.4041551036971249,282.00366704161974,-0.2298610034991132,-0.2213390183917243,-0.2298610034991132,0.437360594497069,-0.428259710420928,0.6559401480548509,0.2213390183917243,0,0,0,0,1,Suburban
Pipistrellus pygmaeus,51.580947,-0.161277,2023-06-10,-0.5450336727693038,301.4877312992126,-0.422021283738458,-0.1373794064229526,-0.422021283738458,0.5491699735420819,-0.5206642490936819,0.8236434281296399,0.1373794064229526,0,0,0,0,1,Improved grassland
Pipistrellus pygmaeus,51.277765,1.34661,2023-08-15,-0.4724124632059374,296.3385991895244,-0.3436681146834393,-0.0448877563892208,-0.3436681146834393,0.3969666485005374,-0.3644570677370763,0.5957708817811612,0.0448877563892208,0,0,0,0,1,Urban
Pipistrellus pygmaeus,50.856035,-0.872975,2023-07-05,-0.6710050799181403,298.0383114610674,-0.5445365601265457,-0.1638305028910514,-0.5445365601265457,0.6541327044445514,-0.6402199794585647,0.9810786200835048,0.1638305028910514,0,0,0,0,1,Improved grassland
Pipistrellus pygmaeus,57.08,-2.87,2022-08-29,-0.6636122286478021,291.39691226096744,-0.5289379339765266,-0.1683139244864893,-0.5289379339765266,0.6779442351278364,-0.6284893443583841,1.016723457569373,0.1683139244864893,0,0,0,0,1,Deciduous woodland
Pipistrellus pygmaeus,55.996343,-2.875331,2024-04-28,-0.541644781330624,285.4145275590551,-0.0503927049226833,-0.4905337361811548,-0.0503927049226833,0.7025019388322011,-0.5254245058231463,1.053225184065609,0.4905337361811548,0,0,0,0,1,Deciduous woodland
Pipistrellus pygmaeus,52.780297,-2.320925,2024-04-24,-0.1538658436387492,283.87450980392157,0.0768699675918851,-0.3437910062960025,0.0768699675918851,0.3224872220113955,-0.2742669178121938,0.483690547434092,0.3437910062960025,0,0,0,0,1,Deciduous woodland
Pipistrellus pygmaeus,55.91,-5.24,2023-09-02,-0.4725458102317751,290.41047348484847,-0.3240618026601952,-0.1794183453756802,-0.3240618026601952,0.5229407665615242,-0.4658669610421181,0.7839940014929901,0.1794183453756802,0,0,0,0,1,Coniferous woodland
Pipistrellus pygmaeus,51.037764,-1.851621,2024-10-11,-0.4389422924727642,288.7666666666667,-0.3214257327287793,-0.1291054967608817,-0.3214257327287793,0.4588096505301793,-0.4228918286233893,0.6881284898208897,0.1291054967608817,0,0,0,0,1,Improved grassland
Pipistrellus pygmaeus,51.586317,-2.095213,2023-05-13,-0.7136988919455646,294.2796917794547,-0.4573490322487298,-0.3138459264779399,-0.4573490322487298,0.7253969097404471,-0.6592581111018544,1.087967538917897,0.3138459264779399,0,0,0,0,1,Improved grassland
Pipistrellus pygmaeus,52.30007,-0.06656,2024-06-23,-0.6231954526538682,294.6906666666667,-0.4957354204071452,-0.1372460400811358,-0.4957354204071452,0.5930689661520872,-0.5712165626951569,0.8894921559502761,0.1372460400811358,0,0,0,0,1,Suburban
Pipistrellus pygmaeus,55.861699,-2.856323,2023-06-23,-0.7306205663701529,293.9618181818182,-0.4356506542265063,-0.3882438031876662,-0.4356506542265063,0.7480765209856719,-0.6888760237185627,1.1219915003392966,0.3882438031876662,0,0,0,0,1,Arable
Pipistrellus pygmaeus,52.30007,-0.06659,2023-09-22,-0.493348692217405,295.0628571428572,-0.4535317870591494,0.0027404115850236,-0.4535317870591494,0.4336438905938483,-0.4458986282009839,0.6503729522116591,-0.0027404115850236,0,0,0,0,1,Suburban
Pipistrellus pygmaeus,55.96,-3.16,2022-09-14,-0.5092984598987598,289.8727272727273,-0.4053515392221645,-0.1107537398740552,-0.4053515392221645,0.4838190693121151,-0.4746769037577905,0.725442679203055,0.1107537398740552,0,0,0,0,1,Deciduous woodland
Pipistrellus pygmaeus,52.895403,-1.278282,2024-05-07,-0.6243676119313764,297.8800746965453,-0.4407276287442331,-0.1829638733686475,-0.4407276287442331,0.6215346535805618,-0.5579826861671391,0.9321752099478184,0.1829638733686475,0,0,0,0,1,Deciduous woodland
Pipistrellus pygmaeus,51.268013,1.374507,2023-08-25,-0.7379380167676499,297.3589551786796,-0.5608801698488936,-0.1798433778264121,-0.5608801698488936,0.7203593975744239,-0.6650487969748001,1.0804043115738673,0.1798433778264121,0,0,0,0,1,Urban
Pipistrellus pygmaeus,55.968798,-2.954815,2022-04-14,-0.4471383748545705,282.6644309234073,-0.3530758712247981,-0.1053706063736305,-0.3530758712247981,0.4332764575332956,-0.4304926353087762,0.6498051520913282,0.1053706063736305,0,0,0,0,1,Urban
Pipistrellus pygmaeus,51.279034,0.142095,2023-08-20,-0.5702830741295419,295.36204165585076,-0.4293820924829372,-0.1362966424118021,-0.4293820924829372,0.5560636268424671,-0.5113317618674279,0.8339729550214362,0.1362966424118021,0,0,0,0,1,Arable
Pipistrellus pygmaeus,51.318188,0.895041,2024-08-27,-0.4437902590126325,299.2105249343832,-0.420505820305284,0.0122201200823831,-0.420505820305284,0.3854958937454131,-0.4040791462874316,0.5781462847150558,-0.0122201200823831,0,0,0,0,1,Urban
Pipistrellus pygmaeus,51.69,-3.39,2023-09-04,-0.6145873313440279,294.7394855643044,-0.4090344205296019,-0.2651965931978664,-0.4090344205296019,0.6485367173879809,-0.6003324527064172,0.9725221441953762,0.2651965931978664,0,0,0,0,1,Suburban
Pipistrellus pygmaeus,52.078992,-1.328655,2024-10-15,-0.4653965534404186,287.3449055118111,-0.3171561643817529,-0.1693101267706015,-0.3171561643817529,0.4971615893867495,-0.4324643847639896,0.7455598536601991,0.1693101267706015,0,0,0,0,1,Deciduous woodland
Pipistrellus pygmaeus,51.601138,-1.744325,2024-09-25,-0.22177299618305,289.8533952005999,-0.1723971825758602,-0.0662821519093018,-0.1723971825758602,0.246071231910509,-0.2337440136500159,0.3690656308093177,0.0662821519093018,0,0,0,0,1,Improved grassland
Pipistrellus pygmaeus,52.1159,-1.92519,2024-05-18,-0.3874507292606372,293.3314285714286,-0.2136796266958796,-0.2322740097716738,-0.2136796266958796,0.4835500393772948,-0.4180219852763928,0.7252493983905373,0.2322740097716738,0,0,0,0,1,Suburban
Pipistrellus pygmaeus,51.272767,-2.232894,2022-07-26,-0.7106280320270115,305.7783579322638,-0.566893842907328,-0.2170939156804518,-0.566893842907328,0.7069190642996747,-0.680199442301692,1.0602341331046767,0.2170939156804518,0,0,0,0,1,Deciduous woodland
Pipistrellus pygmaeus,51.416439,-0.643541,2024-08-06,-0.7361001113917245,298.97027236794827,-0.5371447955037563,-0.2731282698952647,-0.5371447955037563,0.7653177010599878,-0.6963562826547386,1.1478153936840905,0.2731282698952647,0,0,0,0,1,Deciduous woodland
Pipistrellus pygmaeus,52.256201,-0.244318,2024-05-12,-0.5026822177263355,291.22775923096515,-0.2787960821712081,-0.2519472656299146,-0.2787960821712081,0.5699481171522316,-0.4644954991626546,0.8547228189717678,0.2519472656299146,0,1,0,0,1,Deciduous woodland
Pipistrellus pygmaeus,55.9,-3.52,2024-09-14,-0.5797516810243888,289.37090909090904,-0.4522055321782244,-0.1537953150363209,-0.4522055321782244,0.5903360184807483,-0.5535598133352638,0.88536323486007,0.1537953150363209,0,0,0,0,1,Suburban
Pipistrellus pygmaeus,52.123559,-2.029897,2022-07-06,-0.6097115461062709,304.9723884514435,-0.5200290416029338,-0.029248550503205,-0.5200290416029338,0.4966095949388618,-0.508176123674519,0.7451386286222907,0.029248550503205,0,0,0,0,1,Suburban
Pipistrellus pygmaeus,51.426916,-0.757224,2022-06-28,-0.5431238805151629,304.7843636363636,-0.4984419600609905,-0.024357176343643,-0.4984419600609905,0.4667616682103945,-0.5020191124360598,0.7000406641446548,0.024357176343643,0,0,0,0,1,Suburban
Pipistrellus pygmaeus,56.58,-2.63,2023-05-26,-0.6717333320857475,294.48979527559055,-0.3957758400276819,-0.3111499129521425,-0.3957758400276819,0.6828569069493634,-0.6149370223262444,1.0241576004333888,0.3111499129521425,0,0,0,0,1,Arable
Pipistrellus pygmaeus,52.30007,-0.06657,2024-06-19,-0.623109487469701,294.53608974358974,-0.4957417330140702,-0.1371077104421546,-0.4957417330140702,0.592966095654331,-0.5711454927981479,0.8893378515375333,0.1371077104421546,0,0,0,0,1,Suburban
Pipistrellus pygmaeus,52.266103,-0.248104,2023-04-21,-0.1459175774195718,286.3825235394527,-0.0519592102445631,-0.1313746589115738,-0.0519592102445631,0.2215500163997983,-0.1798341893389752,0.332268179247969,0.1313746589115738,0,0,0,0,1,Improved grassland
Pipistrellus pygmaeus,51.083656,-1.080466,2022-06-02,-0.6967163716946551,294.2281601049869,-0.4361886610446612,-0.3014629784123769,-0.4361886610446612,0.7189298294768225,-0.6517505001055012,1.0782758741611842,0.3014629784123769,0,0,0,0,1,Suburban
Pipistrellus pygmaeus,51.037764,-1.851621,2024-04-09,-0.6577113895021488,286.016,-0.4553166100702419,-0.2343866481380309,-0.4553166100702419,0.6484582836070119,-0.6142326913664824,0.9725649357065228,0.2343866481380309,0,0,0,0,1,Improved grassland
Pipistrellus pygmaeus,51.460292,0.064198,2022-04-30,-0.5112183268980016,295.3579527559055,-0.4020812221154357,-0.10921539639975,-0.4020812221154357,0.4957453461947531,-0.4783620966289404,0.7434858015419865,0.10921539639975,0,0,0,0,1,Suburban
Pipistrellus pygmaeus,51.984007,0.423155,2024-08-27,-0.7236358283343113,297.3339849677882,-0.4814824488634929,-0.3089103614336274,-0.4814824488634929,0.7127235560672298,-0.6872319036446793,1.068956319537371,0.3089103614336274,0,0,0,0,1,Arable
Pipistrellus pygmaeus,55.861699,-2.856323,2023-07-31,0.1570003955202416,291.3285714285714,0.3464224365011548,-0.3437517288597541,0.3464224365011548,0.0203257593751334,0.0030164343398647,0.0304878777407594,0.3437517288597541,0,0,0,0,1,Arable
Pipistrellus pygmaeus,51.648354,-1.85795,2024-06-09,-0.7189982241488704,290.98,-0.4274800806768431,-0.3507762932528884,-0.4274800806768431,0.7508890764004156,-0.6619156251019429,1.1262005570586142,0.3507762932528884,0,0,0,0,1,Improved grassland
Pipistrellus pygmaeus,52.260603,-0.240994,2022-08-26,-0.4545132738846256,300.0786869910492,-0.2633894235474262,-0.1370108650873856,-0.2633894235474262,0.4206411004621176,-0.3607393034716703,0.6308792508092783,0.1370108650873856,0,0,0,0,1,Deciduous woodland
Pipistrellus pygmaeus,51.184045,0.179687,2022-05-06,-0.729907106147065,293.5053614889048,-0.5004991966264146,-0.2834776612763055,-0.5004991966264146,0.7651428784047517,-0.6828185686754886,1.1475829448285142,0.2834776612763055,0,0,0,0,1,Suburban
Pipistrellus pygmaeus,54.90628,-2.92461,2024-10-05,-0.6139804192345545,284.97135826771654,-0.4065001392322475,-0.2606767371573383,-0.4065001392322475,0.6707965699860741,-0.5986594406149848,1.0059993053650758,0.2606767371573383,0,0,0,0,1,Suburban
Pipistrellus pygmaeus,54.67265,-1.87546,2023-08-29,-0.7800373204502271,291.48171574007796,-0.5341845117501911,-0.3890917052007385,-0.5341845117501911,0.823275615567557,-0.7633204889154132,1.2347201598343316,0.3890917052007385,0,0,0,0,1,Improved grassland
Pipistrellus pygmaeus,52.35,-3.2,2024-06-13,-0.8282057635646293,291.88142745098037,-0.5116283487704609,-0.4105723012665357,-0.5116283487704609,0.8677371604386661,-0.7595927705478842,1.3014688991698595,0.4105723012665357,0,0,0,0,1,Improved grassland
Pipistrellus pygmaeus,51.279034,0.142095,2024-09-24,-0.219926215282425,289.44883000201895,-0.1063402325002414,-0.1504796454428506,-0.1063402325002414,0.2984626652135598,-0.2491923013968505,0.4476275821135492,0.1504796454428506,0,0,0,0,1,Arable
Pipistrellus pygmaeus,55.92,-3.23,2023-05-30,-0.6842258561931842,296.24666666666667,-0.4865438215077237,-0.2302970753430196,-0.4865438215077237,0.6989800979521241,-0.6299211138264045,1.0483406357392162,0.2302970753430196,0,0,0,0,1,Deciduous woodland
Pipistrellus pygmaeus,52.256519,-0.247529,2022-05-29,-0.453636297644877,293.02001631219025,-0.2559872206546431,-0.2219805516744137,-0.2559872206546431,0.5027008777402096,-0.4251048330005256,0.753892740884871,0.2219805516744137,0,1,0,0,1,Deciduous woodland
Pipistrellus pygmaeus,52.346472,-1.338631,2023-04-04,-0.6632463488266904,284.4455515091864,-0.495174585681269,-0.1803963198040865,-0.495174585681269,0.6318923550230909,-0.6028953041757834,0.9477010681781262,0.1803963198040865,0,0,0,0,1,Improved grassland
Pipistrellus pygmaeus,51.279034,0.142095,2023-09-04,-0.6028446329768788,297.7017353713139,-0.4568472713332161,-0.1235711127589252,-0.4568472713332161,0.5923428384966827,-0.5378858124173045,0.888369525379021,0.1235711127589252,0,0,0,0,1,Arable
Pipistrellus pygmaeus,51.037764,-1.851621,2024-09-20,-0.5453312071686331,293.728,-0.427082946727827,-0.1288658519949128,-0.427082946727827,0.5384649163009398,-0.5177810102433613,0.8074774937174263,0.1288658519949128,0,0,0,0,1,Improved grassland
Pipistrellus pygmaeus,51.279034,0.142095,2023-06-18,-0.5908494944304313,298.79434025292295,-0.4228581184058469,-0.2105428250477086,-0.4228581184058469,0.593864168124375,-0.5595385218596999,0.8906861671937613,0.2105428250477086,0,0,0,0,1,Arable
Pipistrellus pygmaeus,51.600776,-1.74346,2024-04-09,-0.5927014867090545,286.1516610423697,-0.4047652484273943,-0.2081473798369246,-0.4047652484273943,0.6049663307764236,-0.5456390504329716,0.9073437689658151,0.2081473798369246,0,0,0,0,1,Improved grassland
Pipistrellus pygmaeus,51.872952,-2.580593,2024-08-26,-0.6979999111369776,291.98820915032684,-0.463678043717636,-0.3056008855849679,-0.463678043717636,0.7304344684543714,-0.6668474716181847,1.0955202305913865,0.3056008855849679,0,0,0,0,1,Deciduous woodland
Pipistrellus pygmaeus,52.836975,0.485227,2022-06-09,-0.7723982475156849,293.83751968503935,-0.5724648799042072,-0.2443608113275877,-0.5724648799042072,0.752630888309782,-0.7021240731847734,1.1287810645133418,0.2443608113275877,0,0,0,0,1,Deciduous woodland
Pipistrellus pygmaeus,52.347156,-2.228302,2023-07-21,-0.4310407358539129,295.9671968503937,-0.2384511424302731,-0.2505933679340559,-0.2384511424302731,0.523212906832307,-0.459536826828297,0.7847260702553276,0.2505933679340559,0,0,0,0,1,Suburban
Pipistrellus pygmaeus,51.41,-3.25,2022-07-26,-0.5125479749207008,305.75135409210213,-0.410452039628624,-0.0792575777643212,-0.410452039628624,0.4636023416611955,-0.4560580709719384,0.6952914656652809,0.0792575777643212,0,0,0,0,1,Urban
Pipistrellus pygmaeus,51.604291,-1.117164,2022-07-29,-0.5382999601107513,307.5781991921122,-0.5171150098241764,-0.0149170953317539,-0.5171150098241764,0.4512523212919958,-0.5217017788910999,0.6767777895310523,0.0149170953317539,0,0,0,0,1,Freshwater
Pipistrellus pygmaeus,52.840011,-1.963067,2022-07-05,-0.7137035249248656,300.2511785065329,-0.555245212535554,-0.1670510806925606,-0.555245212535554,0.6933113303706487,-0.6521465076987764,1.039847763413708,0.1670510806925606,0,0,0,0,1,Suburban
