BSI,LST,MNDWI,NDBI,NDSI,NDVI,NDWI,SAVI,UI,winter_wheat_presence,month,day_of_year,region_id,Land_cover_Acid grassland,Land_cover_Arable,Land_cover_Bog,Land_cover_Calcareous grassland,Land_cover_Coniferous woodland,Land_cover_Deciduous woodland,Land_cover_Fen,Land_cover_Freshwater,Land_cover_Heather,Land_cover_Heather grassland,Land_cover_Improved grassland,Land_cover_Inland rock,Land_cover_Littoral rock,Land_cover_Littoral sediment,Land_cover_Neutral grassland,Land_cover_Saltmarsh,Land_cover_Saltwater,Land_cover_Suburban,Land_cover_Supralittoral rock,Land_cover_Supralittoral sediment,Land_cover_Urban
0.4622357178026501,1.0486382842290294,0.4085138525570073,0.0016643694741813359,0.4085138525570073,-0.3893178070146306,0.3619577732474337,-0.3892955205908803,-0.0016643694741813359,False,5,142,1528,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0.3252338664681076,-0.14506957474482576,-0.7052563906288557,2.8548649536309862,-0.7052563906288557,-1.521892912521585,0.7836418477698821,-1.5220254086256295,-2.8548649536309862,False,10,291,1511,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
-0.0040751237615882716,-0.49714592631538834,-0.26246172910881,0.8325808723231213,-0.26246172910881,-0.24836741474991678,0.12156753968022987,-0.24860107564038106,-0.8325808723231213,False,11,314,1512,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
-0.518074628014852,1.8899228877087881,-0.7302394785162377,0.38656563694618595,-0.7302394785162377,0.27885805898966276,-0.5910143239100065,0.2789152611384848,-0.38656563694618595,True,7,184,1368,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
-0.5161353797467884,0.6842190820708361,-0.9455437905631526,1.1116270460398072,-0.9455437905631526,0.03999856454869967,-0.39150242177368305,0.039974742033140595,-1.1116270460398072,False,9,264,1529,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
-1.0180454481404198,1.2766602048204703,-0.6240014154860177,-1.342189258317222,-0.6240014154860177,1.218042424155488,-1.1719998653171846,1.2182260205686255,1.342189258317222,False,6,180,1462,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
-0.12199645847934543,1.2883936708232153,-0.03297102802080644,-0.253838016029256,-0.03297102802080644,0.0471152622035161,-0.05165128194649148,0.04723622439326333,0.253838016029256,False,6,170,1207,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
-0.9486000723260686,-0.6502452077015879,-0.7532410501129779,-0.004742343506074173,-0.7532410501129779,0.7654035805172411,-0.7319993159229932,0.7653101003341221,0.004742343506074173,False,10,303,1530,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
-0.27950051017422634,0.8637950842765704,-0.02169359666032155,-0.3950777108874409,-0.02169359666032155,0.42013574667217823,-0.26444224487643425,0.4202924213896472,0.3950777108874409,False,6,158,1503,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
-0.32858050494214047,0.09095883073366363,-0.45153476863334124,0.38809454260855125,-0.45153476863334124,0.19328575736130926,-0.2370430222844228,0.19327703164700896,-0.38809454260855125,False,10,275,1368,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
-0.610286228696614,-1.242099561207362,-0.36582005121243866,-0.23671878920519365,-0.36582005121243866,0.6330383383715384,-0.5485409883759247,0.6331108142547015,0.23671878920519365,False,2,50,1494,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
-0.36246693681247333,2.391289329904942,-0.9409638865126563,1.3226564347768512,-0.9409638865126563,-0.12228069082544393,-0.3656666503505432,-0.12225658100321142,-1.3226564347768512,True,7,195,1369,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
-0.3152110879506346,-1.3250108582196183,-0.7434145763589962,1.1824265802009768,-0.7434145763589962,-0.03853809324604533,-0.19920887639843163,-0.038687002001614706,-1.1824265802009768,False,2,35,1498,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
-0.768987124128667,1.576444669420427,-0.9234727349452649,0.19613055057974269,-0.9234727349452649,0.6338090924346911,-0.8227178126484325,0.6339025287642074,-0.19613055057974269,False,6,181,1335,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0.18933250810792918,0.6704933494945654,-0.42855026203280994,1.7396637423465342,-0.42855026203280994,-0.8420354042182766,0.47389111193012895,-0.8421495169614076,-1.7396637423465342,False,7,207,1512,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1.4430261736813668,0.5249807023362163,1.2544457074736604,0.206345559619585,1.2544457074736604,-1.3140613759920203,1.452093704007408,-1.3140027008240163,-0.206345559619585,False,5,129,1531,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
-0.6630845213939185,0.3064660449698601,-0.5082315523999966,-0.2607226589550302,-0.5082315523999966,0.8231442739871181,-0.640787648952734,0.8232238754679897,0.2607226589550302,False,4,114,1322,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
-0.5049381325715773,-0.8236808213150097,-0.4442834902326908,0.343244380471216,-0.4442834902326908,0.3126639671047129,-0.3560102897573077,0.3126364453994615,-0.343244380471216,False,11,316,1454,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0.24585516192232387,2.419147807954076,-0.6585492059398073,1.9915246858187283,-0.6585492059398073,-1.0670184005948766,0.30866441955905816,-1.0670498840028808,-1.9915246858187283,False,7,211,1455,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
-0.8476623356622488,1.0467243219111177,-0.5708603215636333,-0.8495257088916622,-0.5708603215636333,0.8927320454431767,-0.9251775870399173,0.892876361020711,0.8495257088916622,False,6,154,1459,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
-0.09129143620342547,1.4081598061124991,-0.7276878000963027,1.8834410354360613,-0.7276878000963027,-0.6574338028453552,0.23691547202520505,-0.6574250731593356,-1.8834410354360613,False,8,240,1499,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0.38592920564520156,0.11617038653068838,-0.1522069849413756,1.3088221493427248,-0.1522069849413756,-0.7248797871711808,0.5359548843762795,-0.7249396342589643,-1.3088221493427248,False,10,274,1519,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
-0.35447865160792336,0.6190789038097639,0.1128380571327627,-1.112668953802487,0.1128380571327627,0.7403052073009646,-0.5580432226727818,0.7404901333213967,1.112668953802487,False,5,135,1497,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
-0.5756622061106496,-1.2958381732035316,-0.6956276293084378,0.23347804743907122,-0.6956276293084378,0.6082478761017431,-0.5882301807775365,0.6081794849280793,-0.23347804743907122,False,2,41,1180,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
2.5553784493576095,0.11517974146925841,2.3579370828001345,0.0008990059617647281,2.3579370828001345,-2.3320255613624497,2.4970511135133164,-2.3320838858033732,-0.0008990059617647281,False,4,115,861,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
-0.18042021892204968,-0.1331512123791558,-0.4876543780486431,0.8271025749273494,-0.4876543780486431,-0.015904345874463287,-0.11027058098957773,-0.01586004720250784,-0.8271025749273494,False,3,81,1095,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
-0.3453575220868427,1.2456285252231876,-0.5501387008146057,0.6293535620641746,-0.5501387008146057,0.058834705179011605,-0.23207995059875713,0.058901228960036044,-0.6293535620641746,False,6,173,861,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
1.9833940743661276,1.3549896918415107,1.547128318225473,0.7074890369248417,1.547128318225473,-1.9662404011350605,2.066498148495555,-1.966254517121618,-0.7074890369248417,False,6,158,861,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
-0.2679756202567168,-1.2957014359815653,-0.13730307943765965,0.19305969157169664,-0.13730307943765965,0.04854871180411647,-0.08872798375766247,0.04847035751347999,-0.19305969157169664,False,1,13,1067,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0.3546911274914509,2.6752571894650568,-0.593293261390416,1.8584556549512785,-0.593293261390416,-1.2462594327901535,0.3506514326055671,-1.246250833757243,-1.8584556549512785,False,7,211,1096,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
-0.07738779312117317,-0.008275734608954309,-0.3931404079133597,0.8015248223721527,-0.3931404079133597,-0.1492680734724583,0.023776422496485317,-0.14926345773310198,-0.8015248223721527,False,3,83,1071,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
0.10549724353398936,1.2903784091415313,-0.5222804930445606,1.821268347426774,-0.5222804930445606,-0.6748086264377808,0.38914869466138413,-0.6748659797403243,-1.821268347426774,False,9,259,1085,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0.6004647690001498,-1.8135664655941255,1.134907588216474,-1.6369284137379094,1.134907588216474,0.10599782853675684,0.009958283807127738,0.10600319047367655,1.6369284137379094,False,1,6,12,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
-0.7062548300625032,-0.08944455392715155,-0.6610434989357791,-0.23997663919312143,-0.6610434989357791,0.719715392912066,-0.7758780007202007,0.7198005798499435,0.23997663919312143,False,4,97,10,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
0.07362663653990838,-0.3538461529601708,0.32141848765049036,-0.37750431442265836,0.32141848765049036,0.11024289432358622,0.1313295825277729,0.11035069016801564,0.37750431442265836,False,9,270,7,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
0.49991334647784913,-1.7145145704253824,1.0258784209443588,-1.6880760828042474,1.0258784209443588,-0.11779478787542454,-0.15118122782404025,-0.11787097169315394,1.6880760828042474,False,1,27,14,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
-1.033696878908986,-0.12375644073909929,-0.5438998604648078,-0.9363340349288614,-0.5438998604648078,1.2686229758507108,-1.0006472782829763,1.2687799860066895,0.9363340349288614,False,5,135,14,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
0.6730041986748492,-1.8215834424100221,0.7280988458872774,0.12759440861753274,0.7280988458872774,-0.599977441610115,0.7704897505665909,-0.6000169253799718,-0.12759440861753274,False,2,45,13,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
1.0018855267928033,-0.2908623104790695,0.8779591031434367,0.1699794503781229,0.8779591031434367,-0.8618985437457855,1.0276438329250124,-0.8620742923325457,-0.1699794503781229,False,9,273,8,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
-0.8176876288195644,-0.5978899652955706,-0.849477753342071,0.18609490425401495,-0.849477753342071,0.8221308518842508,-0.8132368451026837,0.8221826493758593,-0.18609490425401495,False,9,270,4,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
0.27668028768225184,-1.2823391435648974,-0.06680885742908833,0.877832422277997,-0.06680885742908833,-0.3433374081784305,0.41239396871499145,-0.3435543713940501,-0.877832422277997,False,3,61,6,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
-0.48957055448358566,-1.3516733709654258,-0.5994753091874647,0.5410538266760929,-0.5994753091874647,0.23948806059257205,-0.38851428851711367,0.23941077653517773,-0.5410538266760929,False,3,61,6,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
-0.3144205110204867,-0.2907614401940705,0.09985235235507844,-0.654933005587602,0.09985235235507844,0.5942388095573572,-0.29338651626560885,0.5938093079819003,0.654933005587602,False,9,270,8,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
1.080086838492372,-0.26422134743082715,1.2428567842801446,-0.3215548765940608,1.2428567842801446,-0.7849511825163232,1.1150391775637578,-0.7853158854509026,0.3215548765940608,False,9,270,8,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
-0.9110496566476478,-0.5471860772917521,-0.8268133151940041,-0.18094930484329064,-0.8268133151940041,0.9721896001400461,-0.9366001344501805,0.9722662452160827,0.18094930484329064,False,9,271,5,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
0.7676793269970688,-0.19970579996561616,1.3573153514622605,-0.8796283516944879,1.3573153514622605,-0.41343804591963224,1.009089421071586,-0.41201739929154574,0.8796283516944879,False,9,267,7,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
1.0446599254626672,-0.38910063784048476,0.950172913243358,0.13724040800457166,0.950172913243358,-0.8596058396361805,1.0100858514701563,-0.8597114625173807,-0.13724040800457166,False,9,270,1532,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
0.6926000600496218,0.058867420721795426,1.1032611339852307,-0.6233950343139152,1.1032611339852307,-0.4828293267142628,0.8824800225011034,-0.4817881967098405,0.6233950343139152,False,8,229,11,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
-0.1694114601024748,-0.4591805338124797,0.016115022546300213,0.05619539412610945,0.016115022546300213,-0.02922905273045951,0.272276397989601,-0.02773961129735913,-0.05619539412610945,False,9,270,7,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
-0.2944546687097713,-1.2990710532508183,-0.45493713794696794,0.1920658466368953,-0.45493713794696794,0.1262503484167441,-0.42235506531913425,0.1261548896591345,-0.1920658466368953,False,2,56,14,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
0.3084493491134002,-1.664243167750503,1.2861054037265844,-2.188607787819191,1.2861054037265844,0.21838369348610706,-0.2902951310014397,0.21838061794273297,2.188607787819191,False,1,26,14,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
1.2842922422405652,-0.03973639614166571,0.9079006165942404,1.956576419604346,0.9079006165942404,-1.3822470307811396,2.0057237686246325,-1.3775582670194462,-1.956576419604346,False,4,102,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
-0.8056478055119579,-0.4106526231280626,-0.4975322317552619,-0.49730435242674526,-0.4975322317552619,0.9545239951226865,-0.7839253531844113,0.9546581367995502,0.49730435242674526,False,9,270,8,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
-1.2796966539730101,-0.14253789554656032,-0.47808045418973055,-2.0676752473168327,-0.47808045418973055,1.601032220907451,-1.3638536039326543,1.6013045879423093,2.0676752473168327,False,5,133,13,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
1.2746074885127299,-1.4517402185451684,0.6783959126068122,0.9559284619170353,0.6783959126068122,-1.350406050211916,1.2336033103503992,-1.3504600387857266,-0.9559284619170353,False,2,51,6,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
-0.6257588694730867,-0.3665866862799901,-0.5969848114922485,-0.07647085753887117,-0.5969848114922485,0.6662906961641273,-0.6754371063730698,0.6664316791039864,0.07647085753887117,False,4,101,2,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
-0.5887091105842495,0.22439107723668522,0.0009901528356781382,-1.2746453552988644,0.0009901528356781382,0.9739489153360124,-0.6920631880912003,0.9739798881971398,1.2746453552988644,False,7,187,14,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
-0.4043733758222272,-0.3310498978097164,-0.2015502598331346,-0.227775363162506,-0.2015502598331346,0.5541585827991621,-0.34876726841268124,0.5540753216536085,0.227775363162506,False,9,270,7,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
0.12306285541219135,-0.7760209655827747,-0.2806168483942007,1.167213344466277,-0.2806168483942007,-0.45823889303764576,0.3164593230039516,-0.45820090574991634,-1.167213344466277,False,3,77,12,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
-1.11724366465521,0.03585109560622666,-0.556771831037322,-1.090929861213625,-0.556771831037322,1.3419678491622158,-1.0398153759315503,1.3421441011874804,1.090929861213625,False,6,176,14,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1.8056987297260396,-0.6357922864293645,1.5927321929496827,1.8928331693290676,1.5927321929496827,-1.9334051244553734,2.81646715841908,-1.928462774488645,-1.8928331693290676,False,9,271,5,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
-1.2755154554487644,-0.4372848689911814,-0.6311846916010923,-1.4153513107493139,-0.6311846916010923,1.4963400371800855,-1.2453577274021872,1.4965525428790165,1.4153513107493139,False,6,153,12,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
-0.8947117545871237,-0.36614652001058134,-0.39311336414723164,-0.8791487068552557,-0.39311336414723164,1.1136052838146242,-0.8219791839421436,1.113821129882404,0.8791487068552557,False,9,270,5,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
-0.7285586721440387,-0.00016709135576919318,-0.2684814706932754,-0.666789017030622,-0.2684814706932754,0.784694895927055,-0.5590553368316283,0.7859319716382313,0.666789017030622,False,5,151,13,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
-0.8053188180272854,-0.3821689377129605,-0.668309421740566,-0.22366853761598715,-0.668309421740566,0.8555727813505218,-0.7978259946702375,0.855673019899688,0.22366853761598715,False,4,115,12,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
0.3649394892692939,-1.281244605135554,0.08313500206130224,0.4918221207859401,0.08313500206130224,-0.39151980695090893,0.31726421626948237,-0.3915153886047419,-0.4918221207859401,False,3,69,14,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
-1.0239056414072012,-0.47743597799731113,-0.663608131394335,-0.6471613098847802,-0.663608131394335,1.1797321240424514,-0.9850016910393938,1.1799116661438167,0.6471613098847802,False,9,270,4,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
2.2654239515080103,-1.0216276752820543,2.144346827508317,0.12396446781748756,2.144346827508317,-1.892011057116311,2.3995632760938825,-1.8920648104262503,-0.12396446781748756,False,10,298,11,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
-0.30992667526561385,-1.1712444250304173,-0.6152795553822118,0.6738835695037307,-0.6152795553822118,0.09801610290049506,-0.3584899879234302,0.09790139248660477,-0.6738835695037307,False,3,61,6,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
-0.12684693269420272,-1.1100818924298486,-0.560527281693558,0.8964879650335777,-0.560527281693558,-0.16788645332289293,-0.1877607859439383,-0.16794665859328944,-0.8964879650335777,False,3,66,6,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
3.121012535677876,-0.9685139795374197,2.625864992377283,2.61978662117588,2.625864992377283,-3.1064171654391872,4.394265683920369,-3.101768786743864,-2.61978662117588,False,4,101,3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
-0.06291609913687919,-0.7367251977391317,-0.5648143859094582,0.8739897421021127,-0.5648143859094582,-0.17260712866387293,-0.20606574474489128,-0.17256939180424183,-0.8739897421021127,False,4,101,3,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
-0.8266039992854158,-0.5112612252156263,-0.40606955059260885,-0.8432750408457054,-0.40606955059260885,1.0621347299976034,-0.8695521267822807,1.0621291055275597,0.8432750408457054,False,10,291,486,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
-0.16146823400787544,0.5670917665180641,0.24070820938163068,-0.9562176913677667,0.24070820938163068,0.4598456945936147,-0.2727577101975199,0.4600390099635341,0.9562176913677667,False,5,132,502,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
3.3071664004068997,0.12961638910520673,3.607936417734596,-1.3290190018066828,3.607936417734596,-2.7660842920147077,3.0477523635852037,-2.7661951705939996,1.3290190018066828,False,4,114,486,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
0.16490264853956377,0.7129011593681255,0.440450874287219,-0.6888868938049465,0.440450874287219,0.2862966054413455,-0.010723341331575244,0.2863345859041674,0.6888868938049465,False,6,166,538,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
2.3288566218591074,0.24973178870059023,1.901512171097861,0.7329693446610038,1.901512171097861,-2.329305917652998,2.498791966047995,-2.3293561589097433,-0.7329693446610038,False,5,129,44,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
-1.5093656153010457,-1.1891783092784018,-1.1461979520464334,-0.9729995318761965,-1.1461979520464334,1.6656735028813878,-1.4568910271155449,1.6657489933090883,0.9729995318761965,False,1,20,84,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
-1.0989664368953813,1.34167907888572,-0.8596979816327749,-0.6424015877336791,-0.8596979816327749,1.2642546149003968,-1.1324141682822104,1.2642860043857587,0.6424015877336791,False,8,218,60,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2.2937566339343083,-0.09329574136335582,1.971623217293725,0.4098568638916338,1.971623217293725,-2.1706987111400315,2.3515225540416433,-2.17080101055971,-0.4098568638916338,False,4,114,486,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
